ORDER_ID,TRUCK_ID,LOCATION_ID,CUSTOMER_ID,DISCOUNT_ID,SHIFT_ID,SHIFT_START_TIME,SHIFT_END_TIME,ORDER_CHANNEL,ORDER_TS,SERVED_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX_AMOUNT,ORDER_DISCOUNT_AMOUNT,ORDER_TOTAL
118564579,257,5754,,,280539,15:30:00.000,22:30:00.000,,2022-08-29T16:52:15.000Z,,USD,17.0000,,,17.0000
362232609,318,7148,,,200361417,15:00:00.000,22:00:00.000,,2022-01-22T18:49:55.000Z,,USD,9.0000,,,9.0000
87890028,231,6087,,,239179,15:00:00.000,22:00:00.000,,2022-03-21T17:40:48.000Z,,USD,6.0000,,,6.0000
385125096,350,12955,,,200401737,15:00:00.000,22:00:00.000,,2022-10-19T19:03:45.000Z,,USD,51.7500,,,51.7500
67865148,224,6751,,,212244,08:30:00.000,14:30:00.000,,2019-10-11T12:33:03.000Z,,USD,107.0000,,,107.0000
434784018,449,7592,,,200506817,15:30:00.000,22:30:00.000,,2022-09-07T21:45:49.000Z,,USD,70.0000,,,70.0000
133059596,294,7765,,,300902,08:30:00.000,14:30:00.000,,2021-01-25T11:57:52.000Z,,USD,47.0000,,,47.0000
67820049,224,14732,,,212183,15:30:00.000,22:30:00.000,,2019-09-10T19:11:23.000Z,,USD,32.0000,,,32.0000
421966667,429,10576,,,200487953,15:30:00.000,22:30:00.000,,2022-09-25T17:34:38.000Z,,USD,20.0000,,,20.0000
132639313,297,9342,,,300297,15:00:00.000,22:00:00.000,,2020-11-22T20:20:02.000Z,,USD,23.0000,,,23.0000
132973474,300,12375,,,300779,15:30:00.000,22:30:00.000,,2021-01-14T20:17:46.000Z,,USD,125.0000,,,125.0000
374961669,347,12408,,,200386484,08:00:00.000,14:00:00.000,,2020-07-28T10:30:12.000Z,,USD,83.0000,,,83.0000
403898517,393,11638,,,200444786,08:30:00.000,14:30:00.000,,2022-03-07T12:34:08.000Z,,USD,39.5000,,,39.5000
60534101,191,4848,,,188224,08:30:00.000,14:30:00.000,,2022-03-11T10:56:47.000Z,,USD,78.0000,,,78.0000
435774674,441,10652,,,200508211,15:30:00.000,22:30:00.000,,2022-10-24T19:57:15.000Z,,USD,39.0000,,,39.0000
446759303,62,12449,,,200523096,08:00:00.000,14:00:00.000,,2022-08-08T09:29:17.000Z,,USD,6.0000,,,6.0000
458075786,46,10414,,,200575484,08:00:00.000,14:00:00.000,,2022-02-04T08:51:43.000Z,,USD,3.0000,,,3.0000
421274826,425,6272,,,200485694,08:30:00.000,14:30:00.000,,2022-07-12T13:29:00.000Z,,USD,17.2500,,,17.2500
403898562,393,11638,,,200444786,08:30:00.000,14:30:00.000,,2022-03-07T12:59:49.000Z,,USD,12.5000,,,12.5000
374940909,358,11221,,,200386452,08:30:00.000,14:30:00.000,,2020-07-24T09:48:32.000Z,,USD,11.0000,,,11.0000
89186933,237,6127,,,240918,09:00:00.000,15:00:00.000,,2022-05-19T12:44:16.000Z,,USD,23.0000,,,23.0000
94803412,242,12458,,,248472,08:30:00.000,14:30:00.000,,2021-02-16T09:20:54.000Z,,USD,43.0000,,,43.0000
430519343,445,7568,,,200500788,08:00:00.000,14:00:00.000,,2022-02-12T11:29:27.000Z,,USD,10.0000,,,10.0000
403898600,393,11638,,,200444786,08:30:00.000,14:30:00.000,,2022-03-07T13:22:47.000Z,,USD,10.0000,,,10.0000
95782013,246,5550,,,249786,08:00:00.000,14:00:00.000,,2021-06-20T10:56:10.000Z,,USD,5.0000,,,5.0000
49222887,157,12751,,,151776,09:00:00.000,15:00:00.000,,2022-01-27T11:06:14.000Z,,USD,72.0000,,,72.0000
431328002,440,7409,220219,,200501925,15:00:00.000,22:00:00.000,,2022-03-28T20:07:28.000Z,,USD,57.7500,,,57.7500
88468884,236,6055,,,239956,08:00:00.000,14:00:00.000,,2022-04-17T09:55:39.000Z,,USD,115.0000,,,115.0000
447986911,66,15145,,,200524754,08:00:00.000,14:00:00.000,,2022-10-02T12:33:53.000Z,,USD,39.0000,,,39.0000
93356619,242,9676,,,246523,15:00:00.000,22:00:00.000,,2020-05-13T16:45:21.000Z,,USD,63.0000,,,63.0000
446883079,70,3228,,,200523263,15:00:00.000,22:00:00.000,,2022-08-13T19:29:30.000Z,,USD,18.0000,,,18.0000
87548747,237,6057,,,238720,08:30:00.000,14:30:00.000,,2022-03-03T11:58:58.000Z,,USD,20.0000,,,20.0000
48541269,156,5053,,,150519,15:30:00.000,22:30:00.000,,2021-11-26T18:58:08.000Z,,USD,18.0000,,,18.0000
59672806,185,13623,,,186351,15:30:00.000,22:30:00.000,,2021-12-29T18:55:06.000Z,,USD,92.2500,,,92.2500
385628656,363,10224,,,200402685,15:00:00.000,22:00:00.000,,2020-03-29T19:03:02.000Z,,USD,10.0000,,,10.0000
447303902,69,15187,,,200523831,15:30:00.000,22:30:00.000,,2022-09-01T21:49:10.000Z,,USD,20.0000,,,20.0000
135569024,296,7881,,,304450,08:30:00.000,14:30:00.000,,2021-10-01T12:33:09.000Z,,USD,38.0000,,,38.0000
421318654,435,6456,,,200485834,09:00:00.000,15:00:00.000,,2022-07-16T09:57:38.000Z,,USD,36.0000,,,36.0000
118425586,268,13983,,,280351,15:00:00.000,22:00:00.000,,2022-08-22T21:05:09.000Z,,USD,71.0000,,,71.0000
447612295,67,2593,20584,,200524247,16:00:00.000,23:00:00.000,,2022-09-15T20:54:30.000Z,,USD,36.0000,,,36.0000
53612760,177,8728,,,160230,08:00:00.000,14:00:00.000,,2020-06-27T08:34:13.000Z,,USD,31.0000,,,31.0000
89073684,236,6168,,,240767,16:00:00.000,23:00:00.000,,2022-05-14T16:03:05.000Z,,USD,28.0000,,,28.0000
134024026,291,7772,,,302266,08:00:00.000,14:00:00.000,,2021-05-12T09:37:09.000Z,,USD,5.0000,,,5.0000
118814007,260,8573,,,280875,16:00:00.000,23:00:00.000,,2022-09-09T18:11:38.000Z,,USD,194.7500,,,194.7500
49150715,157,12596,,,151646,08:30:00.000,14:30:00.000,,2022-01-22T12:32:46.000Z,,USD,16.0000,,,16.0000
117611073,261,10452,,,279257,15:30:00.000,22:30:00.000,,2022-07-17T21:56:47.000Z,,USD,18.0000,,,18.0000
60015888,195,9502,,,187112,08:30:00.000,14:30:00.000,,2022-01-27T10:19:15.000Z,,USD,97.0000,,,97.0000
447296373,64,15179,,,200523821,15:00:00.000,22:00:00.000,,2022-09-01T20:08:45.000Z,,USD,28.0000,,,28.0000
431081514,437,7581,,,200501580,08:30:00.000,14:30:00.000,,2022-03-15T10:54:21.000Z,,USD,53.0000,,,53.0000
68098820,213,6696,,,212560,08:30:00.000,14:30:00.000,,2020-02-08T12:50:54.000Z,,USD,37.5000,,,37.5000
49059702,151,5091,,,151481,15:00:00.000,22:00:00.000,,2022-01-16T17:32:05.000Z,,USD,19.0000,,,19.0000
93382149,250,13568,138141,,246557,15:00:00.000,22:00:00.000,,2020-05-18T20:38:22.000Z,,USD,18.0000,,,18.0000
49133487,154,13837,,,151614,08:30:00.000,14:30:00.000,,2022-01-21T13:41:30.000Z,,USD,35.0000,,,35.0000
118374017,264,8595,,,280282,08:30:00.000,14:30:00.000,,2022-08-20T12:34:18.000Z,,USD,13.0000,,,13.0000
88241450,233,6096,,,239651,15:00:00.000,22:00:00.000,,2022-04-07T15:31:46.000Z,,USD,24.0000,,,24.0000
132593772,296,10707,,,300231,15:30:00.000,22:30:00.000,,2020-11-14T21:26:46.000Z,,USD,100.0000,,,100.0000
447943047,66,4025,,,200524695,16:00:00.000,23:00:00.000,,2022-09-30T17:39:23.000Z,,USD,6.0000,,,6.0000
67385352,200,13926,,,211417,15:00:00.000,22:00:00.000,,2022-10-24T18:56:27.000Z,,USD,53.7500,,,53.7500
361693480,327,9129,,,200360675,15:30:00.000,22:30:00.000,,2021-12-14T15:44:03.000Z,,USD,32.0000,,,32.0000
49660966,161,5072,,,152589,15:00:00.000,22:00:00.000,,2022-02-27T16:28:07.000Z,,USD,101.0000,,,101.0000
375059857,347,8183,,,200386635,15:00:00.000,22:00:00.000,,2020-08-12T21:27:56.000Z,,USD,64.0000,,,64.0000
59378168,191,10284,,,185679,15:00:00.000,22:00:00.000,,2021-11-28T19:10:11.000Z,,USD,46.0000,,,46.0000
423903529,439,10033,,,200491369,15:30:00.000,22:30:00.000,,2020-08-05T18:31:13.000Z,,USD,25.0000,,,25.0000
423966731,436,9176,,,200491463,15:00:00.000,22:00:00.000,,2020-08-17T17:09:42.000Z,,USD,49.5000,,,49.5000
48935127,157,13094,,,151257,15:00:00.000,22:00:00.000,,2022-01-07T18:50:17.000Z,,USD,76.0000,,,76.0000
457847594,47,15278,73276,,200574164,08:30:00.000,14:30:00.000,,2021-12-09T11:09:28.000Z,,USD,48.0000,,,48.0000
48394951,162,14115,141649,,150254,08:30:00.000,14:30:00.000,,2021-11-09T13:50:21.000Z,,USD,43.0000,,,43.0000
95761479,254,8497,,,249758,09:00:00.000,15:00:00.000,,2021-06-17T14:45:00.000Z,,USD,32.0000,,,32.0000
54481240,180,13519,,,169797,15:00:00.000,22:00:00.000,,2022-03-27T19:12:38.000Z,,USD,36.0000,,,36.0000
95809739,246,13942,,,249823,15:30:00.000,22:30:00.000,,2021-06-23T21:10:14.000Z,,USD,23.0000,,,23.0000
134698553,300,11153,,,303220,09:00:00.000,15:00:00.000,,2021-07-16T09:28:34.000Z,,USD,44.0000,,,44.0000
95851188,254,10440,,,249879,15:00:00.000,22:00:00.000,,2021-06-27T18:58:38.000Z,,USD,18.0000,,,18.0000
118404988,270,13737,,,280324,08:00:00.000,14:00:00.000,,2022-08-21T09:26:03.000Z,,USD,88.0000,,,88.0000
93861717,246,11322,,,247203,15:00:00.000,22:00:00.000,,2020-09-03T19:56:11.000Z,,USD,39.0000,,,39.0000
93348757,246,5414,33100,,246512,08:00:00.000,14:00:00.000,,2020-05-11T10:26:42.000Z,,USD,10.0000,,,10.0000
423547231,448,7597,,,200490849,15:00:00.000,22:00:00.000,,2020-05-22T16:44:56.000Z,,USD,86.0000,,,86.0000
95582437,254,15516,,,249518,08:30:00.000,14:30:00.000,,2021-05-28T13:25:21.000Z,,USD,90.0000,,,90.0000
68749207,224,9948,,,213436,08:00:00.000,14:00:00.000,,2020-07-12T08:22:54.000Z,,USD,104.0000,,,104.0000
375394463,358,4658,,,200387159,15:30:00.000,22:30:00.000,,2020-10-02T17:48:48.000Z,,USD,12.0000,,,12.0000
88562761,239,6112,,,240082,08:00:00.000,14:00:00.000,,2022-04-21T10:24:26.000Z,,USD,72.0000,,,72.0000
49225017,160,12863,,,151780,08:00:00.000,14:00:00.000,,2022-01-27T09:29:06.000Z,,USD,9.0000,,,9.0000
135704455,291,12371,,,304643,15:30:00.000,22:30:00.000,,2021-10-11T21:30:39.000Z,,USD,20.0000,,,20.0000
361785759,327,11941,,,200360802,08:30:00.000,14:30:00.000,,2021-12-22T09:11:23.000Z,,USD,72.0000,,,72.0000
361595542,321,7253,215045,,200360539,16:00:00.000,23:00:00.000,,2021-12-06T21:22:24.000Z,,USD,14.0000,,,14.0000
361824397,316,9143,,,200360854,08:00:00.000,14:00:00.000,,2021-12-26T12:58:20.000Z,,USD,29.0000,,,29.0000
446325621,68,3244,,,200522509,16:00:00.000,23:00:00.000,,2022-07-19T16:40:53.000Z,,USD,75.0000,,,75.0000
375845880,358,12573,,,200387872,08:00:00.000,14:00:00.000,,2020-11-22T08:32:11.000Z,,USD,17.0000,,,17.0000
421926981,428,6397,,,200487830,08:00:00.000,14:00:00.000,,2022-09-21T10:29:22.000Z,,USD,27.0000,,,27.0000
59561851,191,12967,,,186097,15:00:00.000,22:00:00.000,,2021-12-17T20:44:36.000Z,,USD,51.0000,,,51.0000
49664496,164,8365,,,152595,15:00:00.000,22:00:00.000,,2022-02-27T17:31:57.000Z,,USD,51.0000,,,51.0000
376296649,353,12953,,,200388580,08:00:00.000,14:00:00.000,,2021-01-12T09:45:25.000Z,,USD,9.0000,,,9.0000
132525627,291,10699,,,300132,08:30:00.000,14:30:00.000,,2020-11-02T09:43:53.000Z,,USD,34.0000,,,34.0000
361691712,325,7244,,,200360672,08:00:00.000,14:00:00.000,,2021-12-14T11:40:50.000Z,,USD,33.0000,,,33.0000
134797970,296,7875,,,303359,15:00:00.000,22:00:00.000,,2021-07-25T21:50:41.000Z,,USD,65.0000,,,65.0000
54757440,173,12779,,,172884,08:30:00.000,14:30:00.000,,2022-07-15T13:38:05.000Z,,USD,36.0000,,,36.0000
403899139,393,5793,,,200444787,15:30:00.000,22:30:00.000,,2022-03-07T20:46:06.000Z,,USD,46.0000,,,46.0000
88698099,239,5980,,,240263,15:30:00.000,22:30:00.000,,2022-04-27T18:33:19.000Z,,USD,33.0000,,,33.0000
48661909,154,8380,,,150756,08:00:00.000,14:00:00.000,,2021-12-11T11:09:58.000Z,,USD,8.0000,,,8.0000
446077455,65,5218,,,200522172,09:00:00.000,15:00:00.000,,2022-07-08T11:52:39.000Z,,USD,74.0000,,,74.0000
134686670,299,7777,,,303203,15:00:00.000,22:00:00.000,,2021-07-15T15:52:44.000Z,,USD,33.0000,,,33.0000
49080103,159,12980,,,151518,08:30:00.000,14:30:00.000,,2022-01-17T12:23:18.000Z,,USD,9.0000,,,9.0000
134592272,296,11475,,,303070,09:00:00.000,15:00:00.000,,2021-07-07T11:03:05.000Z,,USD,29.0000,,,29.0000
447754741,74,5200,,,200524440,08:00:00.000,14:00:00.000,,2022-09-21T12:25:16.000Z,,USD,36.0000,,,36.0000
385436307,363,8135,,,200402223,16:00:00.000,23:00:00.000,,2019-11-07T19:58:50.000Z,,USD,48.0000,,,48.0000
132040843,276,11118,,,299432,09:00:00.000,15:00:00.000,,2022-10-24T11:58:28.000Z,,USD,38.0000,,,38.0000
447368173,68,9643,,,200523918,09:00:00.000,15:00:00.000,,2022-09-04T11:59:02.000Z,,USD,15.0000,,,15.0000
54134847,174,12121,,,166189,15:00:00.000,22:00:00.000,,2021-10-30T19:35:01.000Z,,USD,11.0000,,,11.0000
435112492,440,9214,,,200507279,15:00:00.000,22:00:00.000,,2022-09-23T21:42:52.000Z,,USD,109.5000,,,109.5000
403899236,393,5793,,,200444787,15:30:00.000,22:30:00.000,,2022-03-07T21:33:21.000Z,,USD,42.5000,,,42.5000
430134799,448,9175,,,200500248,09:00:00.000,15:00:00.000,,2022-01-22T09:18:07.000Z,,USD,66.0000,,,66.0000
49304759,156,9627,,,151931,16:00:00.000,23:00:00.000,,2022-02-02T20:30:58.000Z,,USD,12.0000,,,12.0000
87949190,232,6107,,,239258,08:00:00.000,14:00:00.000,,2022-03-24T08:14:15.000Z,,USD,12.0000,,,12.0000
421701998,433,6459,,,200487090,08:00:00.000,14:00:00.000,,2022-08-27T13:23:33.000Z,,USD,6.0000,,,6.0000
67855114,224,11932,,,212231,16:00:00.000,23:00:00.000,,2019-10-04T16:16:07.000Z,,USD,34.0000,,,34.0000
93341607,250,5454,,,246502,09:00:00.000,15:00:00.000,,2020-05-09T13:39:57.000Z,,USD,35.0000,,,35.0000
386124833,365,4583,,,200403870,08:30:00.000,14:30:00.000,,2020-09-17T13:45:38.000Z,,USD,111.5000,,,111.5000
117514448,257,5749,,,279128,08:30:00.000,14:30:00.000,,2022-07-13T09:36:35.000Z,,USD,62.0000,,,62.0000
447223766,75,4027,,,200523723,15:00:00.000,22:00:00.000,,2022-08-28T16:37:32.000Z,,USD,11.0000,,,11.0000
422774563,436,9205,,,200489739,16:00:00.000,23:00:00.000,,2019-10-29T20:44:55.000Z,,USD,8.0000,,,8.0000
430929783,448,7516,,,200501367,15:00:00.000,22:00:00.000,,2022-03-06T17:10:14.000Z,,USD,17.0000,,,17.0000
94590626,242,9687,,,248185,15:30:00.000,22:30:00.000,,2021-01-11T18:27:54.000Z,,USD,48.0000,,,48.0000
363014950,330,9122,,,200362489,16:00:00.000,23:00:00.000,,2022-03-11T18:46:26.000Z,,USD,33.0000,,,33.0000
435796336,442,11449,,,200508242,09:00:00.000,15:00:00.000,,2022-10-25T13:09:33.000Z,,USD,39.0000,,,39.0000
403899349,394,12615,,,200444788,08:00:00.000,14:00:00.000,,2022-03-07T08:29:59.000Z,,USD,33.0000,,,33.0000
118419472,264,14468,,,280343,15:00:00.000,22:00:00.000,,2022-08-22T20:35:55.000Z,,USD,11.0000,,,11.0000
60467157,185,13624,,,188083,15:30:00.000,22:30:00.000,,2022-03-06T16:47:47.000Z,,USD,89.2500,,,89.2500
385199618,360,13829,,,200401847,16:00:00.000,23:00:00.000,,2022-10-22T20:50:29.000Z,,USD,62.0000,,,62.0000
403899379,394,12615,,,200444788,08:00:00.000,14:00:00.000,,2022-03-07T08:45:56.000Z,,USD,61.0000,,,61.0000
434631175,446,9193,,,200506601,15:00:00.000,22:00:00.000,,2022-08-31T19:01:35.000Z,,USD,26.0000,,,26.0000
447238180,70,1443,,,200523743,16:00:00.000,23:00:00.000,,2022-08-29T16:28:04.000Z,,USD,10.0000,,,10.0000
87526621,234,6123,142181,,238690,08:00:00.000,14:00:00.000,,2022-03-02T13:08:26.000Z,,USD,24.0000,,,24.0000
435469561,438,7514,,,200507784,08:00:00.000,14:00:00.000,,2022-10-10T12:02:41.000Z,,USD,19.0000,,,19.0000
376450334,350,12951,,,200388816,08:00:00.000,14:00:00.000,,2021-01-29T10:20:02.000Z,,USD,91.2500,,,91.2500
48948695,157,9594,,,151283,15:00:00.000,22:00:00.000,,2022-01-08T20:44:03.000Z,,USD,25.0000,,,25.0000
376154423,357,9457,,,200388361,15:30:00.000,22:30:00.000,,2020-12-27T17:44:08.000Z,,USD,98.0000,,,98.0000
403899438,394,12615,,,200444788,08:00:00.000,14:00:00.000,,2022-03-07T09:15:33.000Z,,USD,82.0000,,,82.0000
385010881,354,10239,,,200401565,15:30:00.000,22:30:00.000,,2022-10-13T22:17:00.000Z,,USD,38.0000,,,38.0000
422482283,448,10660,,,200489324,08:00:00.000,14:00:00.000,,2019-07-17T09:56:49.000Z,,USD,13.0000,,,13.0000
94160754,252,9670,,,247607,16:00:00.000,23:00:00.000,,2020-10-30T18:35:55.000Z,,USD,20.0000,,,20.0000
446256320,66,3727,,,200522414,08:00:00.000,14:00:00.000,,2022-07-16T13:35:00.000Z,,USD,6.0000,,,6.0000
93974120,250,5467,,,247355,16:00:00.000,23:00:00.000,,2020-09-28T20:02:56.000Z,,USD,53.0000,,,53.0000
361733390,321,7340,,,200360730,08:00:00.000,14:00:00.000,,2021-12-18T11:18:22.000Z,,USD,17.0000,,,17.0000
447247213,61,12059,,,200523755,15:30:00.000,22:30:00.000,,2022-08-30T17:37:09.000Z,,USD,27.0000,,,27.0000
134425426,297,10130,,,302834,08:00:00.000,14:00:00.000,,2021-06-21T10:54:08.000Z,,USD,53.0000,,,53.0000
447399906,74,1870,,,200523961,16:00:00.000,23:00:00.000,,2022-09-05T20:24:03.000Z,,USD,107.0000,,,107.0000
435406029,439,7608,,,200507696,08:30:00.000,14:30:00.000,,2022-10-07T08:57:38.000Z,,USD,15.0000,,,15.0000
88546978,228,14672,,,240061,15:30:00.000,22:30:00.000,,2022-04-21T16:29:29.000Z,,USD,34.5000,,,34.5000
74428693,221,8965,,,221074,08:30:00.000,14:30:00.000,,2022-02-06T12:14:10.000Z,,USD,56.0000,,,56.0000
459235304,47,3757,,,200581721,15:00:00.000,22:00:00.000,,2022-09-11T20:30:51.000Z,,USD,21.0000,,,21.0000
93679478,250,10428,,,246959,15:00:00.000,22:00:00.000,,2020-07-24T17:13:29.000Z,,USD,8.0000,,,8.0000
135000112,296,9287,,,303646,08:00:00.000,14:00:00.000,,2021-08-12T08:18:27.000Z,,USD,55.0000,,,55.0000
59495535,182,12012,,,185951,15:00:00.000,22:00:00.000,,2021-12-11T21:22:57.000Z,,USD,29.0000,,,29.0000
118866913,266,14030,,,280947,15:30:00.000,22:30:00.000,,2022-09-11T18:55:17.000Z,,USD,12.0000,,,12.0000
68033392,224,6815,,,212471,15:30:00.000,22:30:00.000,,2020-01-16T21:42:55.000Z,,USD,53.0000,,,53.0000
422133366,432,8862,,,200488499,15:00:00.000,22:00:00.000,,2022-10-13T21:09:55.000Z,,USD,78.0000,,,78.0000
117391379,264,5783,,,278962,08:00:00.000,14:00:00.000,,2022-07-07T13:52:59.000Z,,USD,38.0000,,,38.0000
117866605,269,9726,,,279603,15:30:00.000,22:30:00.000,,2022-07-28T16:38:50.000Z,,USD,88.0000,,,88.0000
134116730,294,9336,,,302397,15:30:00.000,22:30:00.000,,2021-05-21T19:05:22.000Z,,USD,22.0000,,,22.0000
447552656,72,8430,,,200524167,15:30:00.000,22:30:00.000,,2022-09-12T19:21:53.000Z,,USD,23.0000,,,23.0000
431181047,441,7450,,,200501718,09:00:00.000,15:00:00.000,,2022-03-20T14:52:40.000Z,,USD,12.0000,,,12.0000
424385301,450,10041,,,200492073,15:30:00.000,22:30:00.000,,2020-10-18T19:43:31.000Z,,USD,11.0000,,,11.0000
424036655,436,9183,,,200491566,08:00:00.000,14:00:00.000,,2020-08-30T09:42:26.000Z,,USD,20.0000,,,20.0000
135235349,291,7771,,,303976,09:00:00.000,15:00:00.000,,2021-09-02T12:22:26.000Z,,USD,24.0000,,,24.0000
362221815,324,7354,,,200361402,08:30:00.000,14:30:00.000,,2022-01-21T13:09:19.000Z,,USD,18.0000,,,18.0000
431153574,450,10653,,,200501680,08:00:00.000,14:00:00.000,,2022-03-18T13:48:05.000Z,,USD,88.0000,,,88.0000
87707929,240,8789,,,238934,08:00:00.000,14:00:00.000,,2022-03-11T11:13:26.000Z,,USD,22.0000,,,22.0000
93708194,242,12450,,,246997,15:00:00.000,22:00:00.000,,2020-07-31T18:56:09.000Z,,USD,12.0000,,,12.0000
95785572,250,8485,,,249791,15:30:00.000,22:30:00.000,,2021-06-20T17:46:58.000Z,,USD,29.0000,,,29.0000
421484737,422,6287,,,200486379,16:00:00.000,23:00:00.000,,2022-08-04T19:02:48.000Z,,USD,21.0000,,,21.0000
118580028,268,12075,,,280560,08:00:00.000,14:00:00.000,,2022-08-29T09:13:40.000Z,,USD,50.0000,,,50.0000
435711147,442,7434,,,200508123,15:00:00.000,22:00:00.000,,2022-10-21T18:37:35.000Z,,USD,24.0000,,,24.0000
403899708,394,12615,,,200444788,08:00:00.000,14:00:00.000,,2022-03-07T12:28:46.000Z,,USD,50.0000,,,50.0000
93832927,242,5469,80071,,247165,15:00:00.000,22:00:00.000,,2020-08-28T16:49:32.000Z,,USD,42.0000,,,42.0000
132732539,300,7769,,,300435,16:00:00.000,23:00:00.000,,2020-12-09T17:27:34.000Z,,USD,25.0000,,,25.0000
431661944,444,7548,,,200502397,15:00:00.000,22:00:00.000,,2022-04-13T18:00:59.000Z,,USD,81.0000,,,81.0000
49020699,159,10369,,,151415,16:00:00.000,23:00:00.000,,2022-01-13T21:30:19.000Z,,USD,51.0000,,,51.0000
430239367,442,7452,,,200500395,15:00:00.000,22:00:00.000,,2022-01-28T18:37:15.000Z,,USD,12.0000,,,12.0000
74525044,218,8996,,,221203,15:30:00.000,22:30:00.000,,2022-02-12T21:26:44.000Z,,USD,12.0000,,,12.0000
434622264,440,9204,,,200506589,15:00:00.000,22:00:00.000,,2022-08-31T17:04:09.000Z,,USD,128.7500,,,128.7500
421722740,422,6496,,,200487158,09:00:00.000,15:00:00.000,,2022-08-30T10:19:18.000Z,,USD,90.0000,,,90.0000
434355279,446,7466,,,200506210,08:00:00.000,14:00:00.000,,2022-08-18T08:33:45.000Z,,USD,12.0000,,,12.0000
88797517,231,9858,,,240396,09:00:00.000,15:00:00.000,,2022-05-02T11:04:43.000Z,,USD,20.0000,,,20.0000
422949026,436,9191,,,200489987,15:30:00.000,22:30:00.000,,2019-12-30T15:45:13.000Z,,USD,34.5000,,,34.5000
93035360,250,5549,,,246092,08:00:00.000,14:00:00.000,,2020-02-16T08:46:24.000Z,,USD,51.0000,,,51.0000
132300157,297,7788,,,299802,08:00:00.000,14:00:00.000,,2020-08-25T09:37:01.000Z,,USD,67.0000,,,67.0000
422634846,448,7425,,,200489541,16:00:00.000,23:00:00.000,,2019-09-09T18:53:23.000Z,,USD,23.0000,,,23.0000
135699008,300,9348,,,304636,09:00:00.000,15:00:00.000,,2021-10-10T09:19:38.000Z,,USD,33.0000,,,33.0000
60399999,183,13476,,,187949,16:00:00.000,23:00:00.000,,2022-03-01T16:44:26.000Z,,USD,20.0000,,,20.0000
421733933,426,6238,,,200487196,09:00:00.000,15:00:00.000,,2022-08-31T11:56:27.000Z,,USD,37.0000,,,37.0000
132467924,297,11963,,,300048,08:00:00.000,14:00:00.000,,2020-10-22T08:55:45.000Z,,USD,12.0000,,,12.0000
431301104,450,7531,,,200501888,08:00:00.000,14:00:00.000,,2022-03-26T13:18:54.000Z,,USD,77.0000,,,77.0000
384842540,352,4778,,,200401321,16:00:00.000,23:00:00.000,,2022-10-05T17:46:07.000Z,,USD,39.0000,,,39.0000
447548711,70,2334,,,200524162,08:30:00.000,14:30:00.000,,2022-09-12T09:30:16.000Z,,USD,19.0000,,,19.0000
375580345,359,10242,,,200387455,15:30:00.000,22:30:00.000,,2020-10-23T20:20:14.000Z,,USD,102.0000,,,102.0000
385628664,363,10224,,,200402685,15:00:00.000,22:00:00.000,,2020-03-29T19:07:22.000Z,,USD,46.0000,,,46.0000
54815384,168,12646,103822,,173565,15:00:00.000,22:00:00.000,,2022-08-07T19:17:00.000Z,,USD,25.5000,,,25.5000
134990196,297,7804,,,303632,09:00:00.000,15:00:00.000,,2021-08-11T09:28:56.000Z,,USD,24.0000,,,24.0000
435666343,441,9175,,,200508060,08:30:00.000,14:30:00.000,,2022-10-19T14:28:04.000Z,,USD,25.0000,,,25.0000
375556928,350,14078,,,200387417,16:00:00.000,23:00:00.000,,2020-10-21T18:35:52.000Z,,USD,17.2500,,,17.2500
68124303,224,8978,,,212595,16:00:00.000,23:00:00.000,,2020-02-16T17:19:29.000Z,,USD,112.0000,,,112.0000
431201123,442,7453,,,200501747,15:00:00.000,22:00:00.000,,2022-03-21T19:15:45.000Z,,USD,37.0000,,,37.0000
431822545,436,7541,,,200502621,16:00:00.000,23:00:00.000,,2022-04-21T18:31:46.000Z,,USD,6.0000,,,6.0000
376338264,359,13464,,,200388644,08:30:00.000,14:30:00.000,,2021-01-16T12:51:28.000Z,,USD,15.0000,,,15.0000
88026673,232,12130,,,239362,08:30:00.000,14:30:00.000,,2022-03-28T10:09:06.000Z,,USD,28.0000,,,28.0000
446224850,75,2278,,,200522372,08:30:00.000,14:30:00.000,,2022-07-14T09:00:47.000Z,,USD,36.0000,,,36.0000
94896367,250,10438,,,248596,08:30:00.000,14:30:00.000,,2021-03-03T14:05:42.000Z,,USD,29.0000,,,29.0000
60856222,192,14173,,,188865,15:00:00.000,22:00:00.000,,2022-04-04T17:53:03.000Z,,USD,43.0000,,,43.0000
435568636,447,9229,,,200507923,15:00:00.000,22:00:00.000,,2022-10-14T20:48:25.000Z,,USD,32.0000,,,32.0000
135621871,293,12174,,,304526,08:00:00.000,14:00:00.000,,2021-10-05T11:01:46.000Z,,USD,9.0000,,,9.0000
117433417,262,13501,,,279019,15:30:00.000,22:30:00.000,,2022-07-09T17:33:26.000Z,,USD,17.0000,,,17.0000
117989430,261,8612,,,279767,15:00:00.000,22:00:00.000,,2022-08-03T18:53:02.000Z,,USD,12.0000,,,12.0000
133167015,300,7882,,,301055,15:00:00.000,22:00:00.000,,2021-02-06T19:36:18.000Z,,USD,58.0000,,,58.0000
362586015,319,9101,,,200361903,16:00:00.000,23:00:00.000,,2022-02-13T20:27:33.000Z,,USD,10.0000,,,10.0000
89159859,234,6041,,,240882,08:30:00.000,14:30:00.000,,2022-05-18T09:23:43.000Z,,USD,11.0000,,,11.0000
